sample_id,app_label
73531,instant-message
73532,network-storage
73533,instant-message
73534,network-transmission
73535,network-transmission
73536,instant-message
73537,network-storage
73538,game
73539,web-browsing
73540,network-transmission
73541,network-transmission
73542,game
73543,web-browsing
73544,mail-service
73545,network-storage
73546,network-storage
73547,network-transmission
73548,network-transmission
73549,instant-message
73550,network-storage
73551,instant-message
73552,instant-message
73553,web-browsing
73554,network-transmission
73555,web-browsing
73556,video
73557,network-storage
73558,instant-message
73559,instant-message
73560,web-browsing
73561,network-storage
73562,instant-message
73563,instant-message
73564,game
73565,web-browsing
73566,network-transmission
73567,instant-message
73568,web-browsing
73569,video
73570,web-browsing
73571,instant-message
73572,game
73573,network-storage
73574,web-browsing
73575,mail-service
73576,network-storage
73577,mail-service
73578,mail-service
73579,network-transmission
73580,mail-service
73581,web-browsing
73582,game
73583,video
73584,web-browsing
73585,game
73586,mail-service
73587,video
73588,video
73589,network-storage
73590,game
73591,game
73592,game
73593,instant-message
73594,network-storage
73595,mail-service
73596,network-storage
73597,video
73598,network-transmission
73599,game
73600,video
73601,instant-message
73602,instant-message
73603,network-storage
73604,video
73605,network-transmission
73606,instant-message
73607,video
73608,game
73609,instant-message
73610,web-browsing
73611,network-transmission
73612,video
73613,network-storage
73614,mail-service
73615,network-storage
73616,video
73617,network-storage
73618,instant-message
73619,instant-message
73620,web-browsing
73621,video
73622,web-browsing
73623,instant-message
73624,game
73625,game
73626,network-transmission
73627,network-storage
73628,game
73629,video
73630,video
73631,web-browsing
73632,game
73633,video
73634,network-storage
73635,network-transmission
73636,web-browsing
73637,network-transmission
73638,instant-message
73639,instant-message
73640,game
73641,network-storage
73642,game
73643,instant-message
73644,network-storage
73645,instant-message
73646,instant-message
73647,game
73648,network-transmission
73649,network-transmission
73650,web-browsing
73651,web-browsing
73652,web-browsing
73653,video
73654,web-browsing
73655,mail-service
73656,network-storage
73657,video
73658,game
73659,web-browsing
73660,instant-message
73661,instant-message
73662,network-storage
73663,network-transmission
73664,video
73665,instant-message
73666,network-transmission
73667,mail-service
73668,video
73669,video
73670,game
73671,video
73672,game
73673,web-browsing
73674,game
73675,network-storage
73676,web-browsing
73677,video
73678,network-storage
73679,game
73680,mail-service
73681,video
73682,game
73683,instant-message
73684,instant-message
73685,network-transmission
73686,instant-message
73687,instant-message
73688,mail-service
73689,network-storage
73690,web-browsing
73691,video
73692,mail-service
73693,web-browsing
73694,network-storage
73695,network-transmission
73696,network-storage
73697,web-browsing
73698,game
73699,instant-message
73700,video
73701,instant-message
73702,mail-service
73703,network-storage
73704,instant-message
73705,network-storage
73706,mail-service
73707,video
73708,network-storage
73709,instant-message
73710,network-transmission
73711,game
73712,network-storage
73713,web-browsing
73714,web-browsing
73715,network-storage
73716,network-transmission
73717,mail-service
73718,video
73719,video
73720,video
73721,game
73722,video
73723,mail-service
73724,instant-message
73725,network-storage
73726,network-transmission
73727,game
73728,video
73729,game
73730,mail-service
73731,instant-message
73732,instant-message
73733,instant-message
73734,video
73735,network-transmission
73736,game
73737,network-transmission
73738,mail-service
73739,video
73740,network-transmission
73741,game
73742,game
73743,web-browsing
73744,video
73745,web-browsing
73746,network-transmission
73747,instant-message
73748,video
73749,mail-service
73750,network-storage
73751,network-storage
73752,web-browsing
73753,game
73754,network-transmission
73755,network-storage
73756,game
73757,network-storage
73758,network-storage
73759,web-browsing
73760,video
73761,mail-service
73762,web-browsing
73763,web-browsing
73764,network-storage
73765,game
73766,game
73767,video
73768,network-storage
73769,game
73770,network-transmission
73771,network-transmission
73772,network-transmission
73773,instant-message
73774,video
73775,instant-message
73776,network-transmission
73777,web-browsing
73778,network-transmission
73779,game
73780,game
73781,network-transmission
73782,mail-service
73783,web-browsing
73784,network-transmission
73785,instant-message
73786,instant-message
73787,network-storage
73788,network-transmission
73789,video
73790,instant-message
73791,web-browsing
73792,network-storage
73793,mail-service
73794,network-storage
73795,mail-service
73796,mail-service
73797,video
73798,network-storage
73799,game
73800,game
73801,network-storage
73802,video
73803,network-storage
73804,video
73805,network-storage
73806,web-browsing
73807,network-transmission
73808,network-storage
73809,network-storage
73810,network-transmission
73811,mail-service
73812,mail-service
73813,mail-service
73814,game
73815,instant-message
73816,web-browsing
73817,video
73818,video
73819,video
73820,video
73821,web-browsing
73822,game
73823,instant-message
73824,network-storage
73825,video
73826,network-transmission
73827,video
73828,video
73829,web-browsing
73830,network-storage
73831,network-transmission
73832,game
73833,game
73834,network-transmission
73835,instant-message
73836,network-transmission
73837,game
73838,instant-message
73839,game
73840,network-transmission
73841,game
73842,network-storage
73843,network-transmission
73844,web-browsing
73845,video
73846,game
73847,mail-service
73848,video
73849,mail-service
73850,network-storage
73851,mail-service
73852,network-transmission
73853,game
73854,mail-service
73855,network-transmission
73856,mail-service
73857,video
73858,video
73859,web-browsing
73860,network-storage
73861,web-browsing
73862,instant-message
73863,mail-service
73864,instant-message
73865,network-transmission
73866,mail-service
73867,video
73868,web-browsing
73869,web-browsing
73870,web-browsing
73871,network-storage
73872,mail-service
73873,video
73874,mail-service
73875,network-transmission
73876,web-browsing
73877,video
73878,network-storage
73879,network-transmission
73880,network-storage
73881,network-transmission
73882,instant-message
73883,instant-message
73884,game
73885,web-browsing
73886,network-storage
73887,network-transmission
73888,network-transmission
73889,mail-service
73890,web-browsing
73891,video
73892,instant-message
73893,mail-service
73894,network-storage
73895,mail-service
73896,network-storage
73897,video
73898,mail-service
73899,network-transmission
73900,mail-service
73901,game
73902,instant-message
73903,network-storage
73904,network-storage
73905,video
73906,network-transmission
73907,game
73908,network-transmission
73909,video
73910,mail-service
73911,network-transmission
73912,game
73913,network-transmission
73914,instant-message
73915,video
73916,network-transmission
73917,game
73918,network-transmission
73919,video
73920,mail-service
73921,network-storage
73922,network-transmission
73923,instant-message
73924,network-storage
73925,web-browsing
73926,instant-message
73927,mail-service
73928,mail-service
73929,mail-service
73930,network-transmission
73931,network-transmission
73932,web-browsing
73933,video
73934,game
73935,video
73936,web-browsing
73937,network-transmission
73938,network-storage
73939,instant-message
73940,instant-message
73941,web-browsing
73942,video
73943,instant-message
73944,instant-message
73945,mail-service
73946,network-transmission
73947,mail-service
73948,video
73949,network-storage
73950,network-transmission
73951,mail-service
73952,instant-message
73953,video
73954,network-transmission
73955,network-transmission
73956,network-transmission
73957,instant-message
73958,mail-service
73959,network-transmission
73960,instant-message
73961,mail-service
73962,network-transmission
73963,web-browsing
73964,web-browsing
73965,network-transmission
73966,network-storage
73967,mail-service
73968,network-storage
73969,video
73970,network-storage
73971,game
73972,network-transmission
73973,game
73974,game
73975,network-transmission
73976,video
73977,instant-message
73978,network-storage
73979,network-storage
73980,video
73981,web-browsing
73982,mail-service
73983,video
73984,mail-service
73985,network-transmission
73986,network-storage
73987,video
73988,mail-service
73989,game
73990,web-browsing
73991,video
73992,network-transmission
73993,video
73994,network-storage
73995,instant-message
73996,web-browsing
73997,instant-message
73998,instant-message
73999,network-storage
74000,mail-service
74001,instant-message
74002,instant-message
74003,network-transmission
74004,video
74005,web-browsing
74006,web-browsing
74007,mail-service
74008,game
74009,mail-service
74010,game
74011,video
74012,instant-message
74013,network-storage
74014,instant-message
74015,game
74016,game
74017,web-browsing
74018,network-transmission
74019,instant-message
74020,video
74021,mail-service
74022,mail-service
74023,video
74024,web-browsing
74025,web-browsing
74026,network-transmission
74027,mail-service
74028,game
74029,video
74030,video
74031,web-browsing
74032,game
74033,network-storage
74034,mail-service
74035,web-browsing
74036,network-storage
74037,game
74038,mail-service
